response_id,condition,in_school,work_hours,has_job,job_satis,toi_1,toi_2,toi_3,skil_aq_1,skil_aq_2,skil_aq_3,job_avail,sksh_pre,passion_1,passion_2,passion_3,job_year,js_intent_1,js_intent_2,js_intent_3,js_intent_4,js_intent_5,js_intent_6,tr_int_ex_1,tr_int_ex_2,tr_int_in_1,tr_int_in_2,expectancy_1,expectancy_2,bls_link,satis_post,male,race,highest_ed,sksh_post,age,study_ID
R_2bheVeaq2X6RwjP,control,NA,4,1,2,2,2,2,6,5,5,2,2,NA,NA,NA,NA,3,4,4,3,4,5,2,2,4,3,4,1,0,NA,0,5,6,NA,34,js_2b
R_d70Kpgny6o2LE1v,treatment,NA,5,0,5,5,5,5,7,7,7,6,6,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,6,6,1,NA,1,1,3,NA,47,js_2b
R_50jRUnmGlkefbQV,treatment,NA,4,1,3,1,1,1,6,6,7,5,5,NA,NA,NA,NA,3,4,4,3,4,4,4,2,4,4,6,5,1,NA,0,1,6,NA,59,js_2b
R_3UHzRJpy9Vye80R,control,NA,6,0,1,2,2,1,5,6,5,1,2,NA,NA,NA,NA,4,4,4,4,5,5,2,2,3,3,6,4,1,NA,1,1,8,NA,59,js_2b
R_77HoGnFEaNOUVPD,control,NA,3,0,4,2,5,4,7,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_06E9vm0YX9kw3hr,treatment,NA,1,1,7,1,1,1,7,7,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_d12COHmp6HQg0rX,control,NA,5,1,5,4,3,3,6,6,5,3,4,NA,NA,NA,NA,4,4,4,3,4,4,3,3,1,3,6,4,0,NA,0,1,6,NA,26,js_2b
R_9ufLCJw7D6Uf725,treatment,NA,6,1,2,2,1,2,6,6,6,5,4,NA,NA,NA,NA,2,2,3,2,3,3,3,3,4,4,6,6,0,NA,1,1,3,NA,21,js_2b
R_6VyXq4t8twWtsIl,treatment,NA,4,1,4,4,3,4,4,3,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_elF14hbvGY1iS1f,control,NA,5,1,6,3,4,4,5,5,6,3,2,NA,NA,NA,NA,2,1,1,3,1,1,5,5,4,4,5,5,0,NA,0,1,6,NA,24,js_2b
R_0oBQgPcfA3WVB6B,treatment,NA,5,0,1,2,2,2,5,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_0ifMKs4oXmUOQPb,control,NA,2,0,2,4,3,3,6,6,6,2,3,NA,NA,NA,NA,4,4,5,3,4,4,5,5,5,5,4,3,0,NA,1,1,4,NA,20,js_2b
R_6KcPCbh1G6jAwOV,control,NA,2,0,4,4,4,4,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_cHfRTbxn161E4u1,treatment,NA,3,1,6,4,3,3,5,5,6,3,2,NA,NA,NA,NA,5,5,5,5,5,5,4,4,5,5,6,6,1,NA,0,1,6,NA,21,js_2b
R_eJxkhbrJSpDJDaR,treatment,NA,4,1,6,2,2,1,7,7,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_1Cbhc7COVzTZeTP,control,NA,2,0,7,6,6,6,6,6,6,5,1,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,3,7,7,0,NA,0,1,5,NA,29,js_2b
R_2nTD4NUYzKZNirb,treatment,NA,2,1,6,4,4,4,6,5,6,3,6,NA,NA,NA,NA,1,1,1,1,2,2,2,1,1,1,5,5,0,NA,0,1,6,NA,50,js_2b
R_b2RVAYHWy42g6Tr,treatment,NA,2,0,7,3,3,3,5,5,7,3,5,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,5,3,1,NA,0,1,6,NA,49,js_2b
R_0AH1g17qbsl7aDP,control,NA,6,1,7,2,2,2,6,7,6,5,2,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,1,1,7,1,NA,0,2,7,NA,55,js_2b
R_dnj2tmpB1ehE3KB,control,NA,6,1,4,5,3,4,3,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_9Fj2IPGnXFI5r01,control,NA,5,1,5,5,5,5,7,6,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_0kYfXekzP0g41Fj,control,NA,1,0,4,2,4,4,5,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_3Kj4LMrBukFe5il,control,NA,3,1,5,3,3,3,6,6,6,5,5,NA,NA,NA,NA,2,1,1,1,2,1,1,1,2,2,5,5,0,NA,0,7,6,NA,37,js_2b
R_6rig3IBcUfiduwl,control,NA,6,1,6,2,2,1,7,7,7,3,2,NA,NA,NA,NA,1,2,1,1,1,2,3,3,2,1,7,6,1,NA,1,1,3,NA,55,js_2b
R_6YGsiBZ2TgvuULz,control,NA,5,1,2,3,3,4,6,6,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2b
R_7UGMOtVyBg2G5x3,control,NA,5,1,5,2,2,2,5,6,7,2,5,NA,NA,NA,NA,4,5,5,4,5,5,4,4,5,5,7,7,0,NA,0,1,3,NA,20,js_2b
R_8qtNknfFM7eXXLL,control,NA,6,1,2,5,5,4,6,6,6,4,4,NA,NA,NA,NA,2,1,2,1,3,2,1,1,2,2,5,5,1,NA,1,1,2,NA,28,js_2b
R_eVTPf3K91S2xM5n,treatment,NA,4,1,5,1,1,1,7,7,7,6,1,NA,NA,NA,NA,3,1,2,2,3,4,3,3,2,2,7,7,1,NA,0,1,4,NA,25,js_2b
R_5ut4ifXvdbMeOLb,treatment,NA,6,1,5,5,5,5,7,7,7,6,5,NA,NA,NA,NA,2,2,2,2,2,3,2,2,2,2,5,4,1,NA,1,1,6,NA,31,js_2a
R_8BXFgW4cCcy9v7v,control,NA,3,0,1,3,3,3,6,5,6,5,5,NA,NA,NA,NA,2,3,3,2,2,3,2,2,2,3,2,1,0,NA,0,1,3,NA,59,js_2a
R_24R3Q97DwwBmHKR,treatment,NA,5,1,5,3,2,3,7,7,7,4,5,NA,NA,NA,NA,3,3,3,3,4,4,3,3,3,3,4,4,0,NA,0,4,6,NA,29,js_2a
R_3P3gCvNz68mLUGN,control,NA,6,1,6,3,3,3,6,6,6,4,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,3,6,6,0,NA,1,1,3,NA,33,js_2a
R_5gw9Cu3DECcln3T,treatment,NA,3,1,4,4,3,3,4,4,5,5,4,NA,NA,NA,NA,3,2,3,3,3,4,4,3,3,3,4,5,0,NA,0,4,3,NA,31,js_2a
R_eQCOXg8G6Cqg8Sh,control,NA,6,1,4,3,3,3,5,6,5,4,2,NA,NA,NA,NA,3,3,1,1,3,3,1,1,3,3,6,6,0,NA,0,1,6,NA,31,js_2a
R_cOUcYywl4dqv2Dz,control,NA,6,0,6,1,1,1,7,7,7,7,3,NA,NA,NA,NA,1,3,3,1,2,2,1,1,4,5,7,7,1,NA,0,1,4,NA,31,js_2a
R_1GneqiCdhh9aV9P,treatment,NA,5,1,5,6,6,6,6,5,7,5,5,NA,NA,NA,NA,2,2,1,1,2,2,1,1,3,3,6,5,1,NA,0,1,3,NA,45,js_2a
R_3n5BW1I9WLS3DFP,control,NA,6,0,6,4,4,4,6,6,7,5,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,6,6,0,NA,0,1,5,NA,35,js_2a
R_2boQLFGkFsZxgKV,treatment,NA,3,0,1,3,2,3,4,5,5,3,4,NA,NA,NA,NA,1,4,3,3,4,3,1,3,2,2,5,3,0,NA,1,1,2,NA,27,js_2a
R_0liQRgFqtX3ZSpn,treatment,NA,2,0,2,2,2,2,7,7,6,6,6,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,6,5,0,NA,1,3,3,NA,22,js_2a
R_0NyJBQj9s9leJtH,control,NA,2,0,5,2,1,2,5,7,6,7,6,NA,NA,NA,NA,1,5,3,1,2,3,4,4,4,4,6,6,0,NA,1,1,3,NA,25,js_2a
R_doRsAeKfg9SbTIV,control,NA,3,0,3,5,4,3,7,7,7,5,5,NA,NA,NA,NA,2,3,3,3,3,3,4,4,3,4,5,3,1,NA,0,1,3,NA,29,js_2a
R_4276VjMG2ihY8vj,control,NA,6,1,7,2,2,4,7,7,7,3,2,NA,NA,NA,NA,2,2,3,3,2,3,2,2,2,3,6,7,1,NA,1,1,6,NA,23,js_2a
R_cPlrOorZClu3umN,treatment,NA,3,0,3,1,1,1,7,7,7,5,5,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,2,NA,24,js_2a
R_6yeS9H4He93aQiV,control,NA,3,1,3,4,NA,3,6,6,6,5,5,NA,NA,NA,NA,3,3,3,3,3,3,2,2,2,2,5,5,NA,NA,0,1,3,NA,38,js_2a
R_38lYlcuQQ5yZygB,treatment,NA,2,0,2,3,3,3,3,3,4,3,3,NA,NA,NA,NA,4,4,4,3,3,3,3,3,4,3,5,4,0,NA,1,1,3,NA,20,js_2a
R_dmaRbNyRLc6Kbyd,treatment,NA,6,1,1,4,2,3,6,6,7,7,6,NA,NA,NA,NA,4,4,4,3,4,3,1,1,2,2,7,6,0,NA,0,4,6,NA,28,js_2a
R_3gSaCt2I4PWWtpP,control,NA,2,0,1,4,4,4,3,5,7,1,2,NA,NA,NA,NA,3,3,4,4,5,4,3,2,2,3,3,3,1,NA,0,1,6,NA,35,js_2a
R_20kgjcqoTM0PcjP,control,NA,1,0,2,2,3,2,7,7,7,5,5,NA,NA,NA,NA,5,5,5,5,5,5,2,2,4,4,5,5,0,NA,0,1,5,NA,22,js_2a
R_51n9QS03pbdZQgJ,treatment,NA,6,1,5,3,2,2,6,6,6,3,5,NA,NA,NA,NA,3,3,2,2,2,2,3,3,1,1,4,3,1,NA,1,3,3,NA,26,js_2a
R_2sNU3GrZUoa2zqZ,control,NA,1,0,1,2,2,2,7,7,7,6,4,NA,NA,NA,NA,5,5,5,5,5,5,2,2,4,4,6,6,1,NA,0,4,6,NA,22,js_2a
R_2bsaHyRaQNf5Doh,treatment,NA,6,1,5,4,3,3,6,6,6,4,5,NA,NA,NA,NA,3,3,3,1,2,3,3,3,4,4,5,5,1,NA,0,1,7,NA,33,js_2a
R_0PR1NaOdwQGRSGF,treatment,NA,5,1,6,3,3,3,5,5,5,4,4,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,2,5,5,1,NA,1,1,8,NA,58,js_2a
R_3IfJKtnWa0TPnLf,control,NA,2,0,6,5,3,3,6,6,7,5,6,NA,NA,NA,NA,1,2,2,1,1,2,3,2,2,2,6,6,0,NA,0,4,8,NA,29,js_2a
R_3wwkGg1XT6rBf3D,treatment,NA,1,0,2,5,5,5,2,6,6,6,6,NA,NA,NA,NA,2,2,2,2,4,4,1,1,3,3,6,6,0,NA,1,1,6,NA,24,js_2a
R_5yww8OhYTo1yXTD,treatment,NA,4,1,6,5,2,3,6,5,7,3,5,NA,NA,NA,NA,1,4,4,4,2,3,4,3,4,4,5,5,0,NA,1,1,4,NA,39,js_2a
R_eo3fiPG1HoYKxcF,control,NA,4,0,4,4,4,4,5,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2a
R_3qnZkjRMOtjTtXf,treatment,NA,6,1,6,2,3,3,5,5,6,4,6,NA,NA,NA,NA,3,2,2,1,2,3,2,2,3,3,6,6,0,NA,0,4,6,NA,25,js_2a
R_246EQh6WNxzMfS5,treatment,NA,5,1,3,3,2,4,6,6,7,3,6,NA,NA,NA,NA,3,3,4,3,4,4,1,1,2,3,7,6,1,NA,1,2,6,NA,54,js_2a
R_7ZFsXvuYj1RutMh,control,NA,6,1,4,2,2,2,6,6,6,5,4,NA,NA,NA,NA,3,1,3,2,4,4,2,2,3,3,4,4,1,NA,0,2,3,NA,29,js_2a
R_abo3UUlaLx7gy0d,treatment,NA,5,1,6,4,2,4,6,6,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2a
R_5sEqkKZJX2TgeNv,treatment,NA,4,1,3,1,1,1,7,7,7,7,7,NA,NA,NA,NA,4,4,4,4,4,4,4,4,3,3,7,7,1,NA,1,1,6,NA,35,js_2a
R_6R4ym77we6QjmyF,control,NA,2,1,4,2,2,2,6,6,6,3,5,NA,NA,NA,NA,4,3,4,3,3,4,1,1,3,3,6,6,0,NA,1,3,5,NA,55,js_2a
R_8wdGlC6apoTXbWl,control,NA,6,1,3,3,3,3,5,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2a
R_2hjajxGVJqoUbnD,control,NA,6,1,6,4,3,3,6,6,6,5,6,NA,NA,NA,NA,2,2,1,1,2,3,4,2,3,3,6,5,1,NA,1,1,6,NA,31,js_2a
R_2mEMmPNnMXOaIPH,treatment,NA,4,0,6,5,5,5,7,7,7,2,6,NA,NA,NA,NA,4,5,5,2,5,4,3,3,3,2,7,7,0,NA,1,3,3,NA,36,js_2a
R_3OhrcEftvclKjOt,treatment,NA,5,1,2,3,3,2,6,6,6,3,6,NA,NA,NA,NA,4,4,5,3,5,5,1,1,2,4,7,7,1,NA,0,2,7,NA,55,js_2a
R_6AxRJGZed4VcewZ,control,NA,5,1,2,5,5,5,3,3,6,6,6,NA,NA,NA,NA,4,4,4,2,4,5,1,1,1,3,6,4,0,NA,0,1,8,NA,37,js_2a
R_5zM4XASdzTzax5H,treatment,NA,5,1,5,1,1,2,7,7,7,5,1,NA,NA,NA,NA,1,2,3,1,4,5,3,3,4,4,7,7,0,NA,0,2,3,NA,46,js_2a
R_9mAGPy0o84ggDat,control,NA,3,0,2,2,2,2,5,5,5,4,4,NA,NA,NA,NA,4,4,4,3,4,4,3,3,3,3,4,4,0,NA,0,1,3,NA,21,js_2a
R_e3rKerVJfDjoVa5,treatment,NA,1,0,4,2,2,2,6,6,6,5,6,NA,NA,NA,NA,4,4,4,4,4,4,3,4,4,4,5,5,0,NA,1,1,3,NA,27,js_2a
R_08TQWDKSVkD7kod,treatment,NA,5,1,5,1,1,1,7,7,7,5,6,NA,NA,NA,NA,4,3,3,2,4,3,2,2,3,3,7,6,1,NA,1,1,6,NA,39,js_2a
R_9ZeuIKUa291sju5,control,NA,5,1,5,3,3,3,6,6,6,5,3,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,2,6,5,0,NA,0,1,6,NA,44,js_2a
R_08U1WdfqSf74NqB,control,NA,5,0,5,4,4,5,5,5,5,5,5,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,3,4,0,NA,1,3,2,NA,22,js_2a
R_1R1VG2hd0rQA9nL,treatment,NA,2,0,3,5,4,6,5,5,6,7,6,NA,NA,NA,NA,4,3,4,4,5,4,4,3,4,4,6,7,0,NA,0,1,3,NA,34,js_2a
R_eYfpf2QV80Ki4OF,treatment,NA,6,1,3,3,2,2,6,6,6,5,3,NA,NA,NA,NA,2,3,2,2,4,4,2,2,2,2,4,1,0,NA,0,2,6,NA,29,js_2a
R_0wfM1KAaT7MinyZ,control,NA,3,1,4,4,5,5,5,6,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_2a
R_cJgfjk3zAMtn2TP,control,NA,2,1,5,3,2,3,6,6,6,5,4,NA,NA,NA,NA,2,2,2,1,2,2,1,1,1,1,3,4,0,NA,1,1,7,NA,28,js_2a
R_5am0S5Nby95Yoa9,control,NA,2,0,2,3,2,2,6,5,5,3,5,NA,NA,NA,NA,2,2,3,2,3,2,1,1,2,2,4,4,0,NA,0,1,2,NA,30,js_2a
R_2lAVWA6DdrH1TOB,treatment,NA,6,1,7,2,2,2,6,6,6,6,6,NA,NA,NA,NA,1,1,1,1,1,1,4,4,4,4,7,7,0,NA,1,1,6,NA,37,js_2a
R_1GgA5861N1C7jNP,treatment,NA,5,1,7,2,2,2,6,6,6,6,2,NA,NA,NA,NA,2,2,2,2,2,2,1,1,2,2,6,6,0,NA,1,1,7,NA,70,js_2a
R_cOasuAYwBLRCii1,treatment,NA,6,1,3,2,2,2,6,5,6,2,5,NA,NA,NA,NA,1,2,2,3,4,3,4,3,3,2,6,6,1,NA,0,1,3,NA,47,js_2a
R_6tG0Ei287MfNiMl,treatment,NA,6,0,3,4,4,4,5,6,6,2,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,0,NA,0,1,6,NA,41,js_2a
R_2cb9TIu6UlDFXE1,control,NA,6,1,5,4,4,4,6,6,6,6,6,NA,NA,NA,NA,1,1,1,1,1,1,3,2,3,3,4,2,0,NA,0,4,6,NA,33,js_2a
R_eb4cgCsjHtK5wq1,control,NA,2,1,2,2,2,2,5,5,6,5,6,NA,NA,NA,NA,3,2,3,3,4,2,4,2,3,3,5,5,1,NA,1,1,3,NA,24,js_2a
R_7afpSwRHnNGpo7r,control,NA,6,1,6,3,1,2,7,7,7,5,4,NA,NA,NA,NA,1,1,1,1,2,2,2,2,3,2,4,4,0,NA,1,3,3,NA,29,js_2a
R_eyw8FWX0shh3e8B,control,NA,3,0,2,5,5,5,6,7,7,5,6,NA,NA,NA,NA,1,1,1,1,5,1,1,1,1,1,6,6,0,NA,1,1,7,NA,45,js_2a
R_dmSE1JmUbJVu7u5,treatment,NA,6,1,7,5,4,5,5,6,7,6,7,NA,NA,NA,NA,4,4,3,1,1,4,3,3,5,5,7,7,0,NA,0,3,2,NA,50,js_2a
R_aXG1ERDKoNbvRvT,control,NA,6,1,2,4,5,5,4,5,5,6,6,NA,NA,NA,NA,3,2,3,2,4,4,4,4,4,4,7,7,1,NA,1,1,3,NA,31,js_2a
R_0UJtmLjeoI6it9P,treatment,NA,6,1,7,4,4,4,6,6,7,5,2,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,3,2,2,0,NA,0,1,3,NA,28,js_2a
R_dcKEpnG0SijlZL7,control,NA,5,1,6,2,2,2,5,6,6,2,2,NA,NA,NA,NA,1,2,1,1,1,1,1,1,2,2,7,7,0,NA,0,1,3,NA,33,js_2a
R_aWsEG0ayPTCegJL,control,NA,3,1,6,4,5,5,4,6,6,3,3,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,5,4,0,NA,0,1,3,NA,40,js_2a
R_bsdvO5mIv3hIOq1,control,NA,3,0,4,2,2,2,7,7,7,4,4,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,6,5,1,NA,0,1,5,NA,55,js_2a
R_3CbynqmniuaM27b,treatment,NA,3,0,4,2,2,2,5,6,7,3,5,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,1,5,5,1,NA,0,1,3,NA,61,js_2a
R_eaFzpwMeHMgKzCl,treatment,NA,5,1,6,3,3,2,6,6,6,6,3,NA,NA,NA,NA,3,3,3,2,2,3,3,3,3,3,7,7,0,NA,1,1,3,NA,27,js_2a
R_6MCnPpbfXikIVi5,treatment,NA,3,0,2,3,3,3,7,5,7,5,6,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,28,js_2a
R_b2T9c6kbVP0CPSl,treatment,NA,6,1,5,5,4,4,6,6,6,5,7,NA,NA,NA,NA,2,1,1,1,2,2,3,3,2,3,7,7,1,NA,1,1,6,NA,25,js_2a
R_1TdA8h0u357WDAh,control,NA,3,1,5,3,3,3,6,6,6,3,1,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,5,0,NA,0,1,6,NA,27,js_2a
R_d0QJOJSDYJbCiPz,treatment,NA,4,0,5,4,2,1,6,7,6,5,2,NA,NA,NA,NA,4,3,3,3,5,4,4,4,3,4,6,6,0,NA,1,1,3,NA,19,js_2a
R_6J92WhZfcuInBjL,treatment,NA,6,1,6,2,2,3,7,7,7,5,3,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,2,5,5,0,NA,1,1,2,NA,31,js_2a
R_0GMLYDPdUov4sXr,treatment,NA,2,1,4,4,4,4,6,6,6,5,3,NA,NA,NA,NA,1,1,1,1,1,1,3,2,4,4,6,5,0,NA,0,1,3,NA,21,js_2a
R_3K0f2CAVzWHFcPP,treatment,NA,5,1,5,2,2,2,3,4,4,3,3,NA,NA,NA,NA,3,3,3,2,3,3,2,2,2,2,4,4,0,NA,1,4,3,NA,30,js_2a
R_9zWZjbVHrq2TlXv,treatment,NA,2,0,5,3,3,3,6,6,6,5,6,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,5,4,0,NA,0,1,3,NA,30,js_2a
R_0r2s2Hyp4BJRWdf,control,NA,1,0,1,2,1,1,7,6,6,3,4,NA,NA,NA,NA,3,4,5,5,5,4,4,3,3,2,5,6,0,NA,1,2,3,NA,25,js_2a
R_0w7dOAXk78B5EYl,control,NA,6,1,7,2,2,3,7,7,7,7,7,NA,NA,NA,NA,5,5,5,5,5,5,5,4,5,5,7,7,1,NA,1,2,3,NA,54,js_2a
R_b3L1TtZin6XiSd7,control,NA,6,1,1,1,1,1,7,7,7,7,7,NA,NA,NA,NA,5,5,5,5,5,5,5,5,4,4,5,5,1,NA,1,1,3,NA,37,js_2a
R_559iSWiMnLOgl9z,control,NA,6,1,6,4,3,4,6,6,7,3,3,NA,NA,NA,NA,1,1,1,1,1,1,2,2,3,3,5,3,0,NA,1,1,6,NA,29,js_2a
R_6WDaTkzH6wUODDD,treatment,NA,3,1,4,3,3,3,5,6,6,5,2,NA,NA,NA,NA,4,4,3,3,2,3,1,1,3,4,5,6,0,NA,1,1,6,NA,21,js_2a
R_e4B6mWLZYCuJxPf,control,NA,2,1,2,2,2,2,6,6,6,4,6,NA,NA,NA,NA,3,2,2,2,2,3,5,5,3,4,5,5,0,NA,1,NA,5,NA,32,js_2a
R_bEJK97NlN91jDil,treatment,NA,3,1,2,3,2,2,7,7,7,3,6,NA,NA,NA,NA,5,5,5,5,5,5,1,1,5,5,7,7,1,NA,1,1,7,NA,39,js_2a
R_0B2Zu1M9Ss7OQRv,treatment,NA,5,1,6,5,5,5,5,5,6,5,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,6,NA,30,js_2a
R_djnyrBKkMn1KZH7,control,NA,4,0,1,5,5,5,6,6,6,1,1,NA,NA,NA,NA,3,1,3,3,5,3,2,2,3,3,4,2,0,NA,1,1,6,NA,27,js_2a
R_4OWwXa0L2oQnhm5,control,NA,3,0,6,5,5,5,5,5,6,6,6,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,4,2,0,NA,0,1,8,NA,49,js_2a
R_bNRSQ76xnkn0pY9,treatment,NA,2,0,4,1,2,1,6,6,6,5,5,NA,NA,NA,NA,4,4,5,4,5,4,5,4,4,4,6,6,0,NA,1,1,3,NA,21,js_2a
R_agExz184oV7aacl,treatment,NA,2,1,2,6,6,6,7,7,7,7,7,NA,NA,NA,NA,4,2,1,1,5,2,4,4,1,1,6,6,0,NA,0,1,6,NA,38,js_2a
R_eyA7sFACMOsPvIp,control,NA,6,1,6,2,2,4,2,2,6,5,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,7,7,0,NA,0,1,6,NA,37,js_2a
R_4SmHzRUUQ9LCSUt,control,NA,3,0,1,5,4,5,1,3,3,1,4,NA,NA,NA,NA,3,5,5,5,5,5,1,1,3,5,1,1,0,NA,NA,1,3,NA,58,js_2a
R_8ppPe92yNh5qr8F,treatment,NA,6,1,5,4,5,5,5,5,5,4,5,NA,NA,NA,NA,3,4,4,3,3,4,3,4,3,3,5,4,0,NA,1,1,6,NA,28,js_2a
R_eEvE9Chu0FLkiQl,control,NA,2,1,5,3,2,3,6,7,7,5,4,NA,NA,NA,NA,2,1,3,2,3,2,2,2,2,2,6,6,1,NA,0,1,5,NA,50,js_2a
R_01HwnJmwuzCH9EF,control,NA,2,0,3,4,4,3,5,6,6,5,4,NA,NA,NA,NA,3,4,2,3,4,3,2,2,3,3,5,5,0,NA,1,4,6,NA,25,js_2a
R_3CPnoPseOBLiTRP,treatment,NA,6,1,3,1,1,1,5,5,5,5,5,NA,NA,NA,NA,2,2,3,2,3,3,3,3,3,3,7,7,1,NA,0,1,5,NA,55,js_2a
R_8udgnZsQv31fdJj,treatment,NA,5,1,5,5,4,4,6,6,6,5,5,NA,NA,NA,NA,2,2,2,2,2,3,2,2,4,3,6,6,0,NA,1,3,3,NA,41,js_2a
R_5coFhp9QZR8ICs5,control,NA,6,1,5,3,4,4,4,5,4,5,5,NA,NA,NA,NA,1,2,2,2,2,3,3,3,3,4,3,4,0,NA,1,1,3,NA,28,js_2a
R_3Plq7AQO5fqLJZz,control,NA,4,1,5,2,2,2,7,7,7,5,3,NA,NA,NA,NA,3,3,3,3,2,3,1,1,4,3,3,3,1,NA,0,1,3,NA,25,js_2a
R_agGot9CisEWVEfb,treatment,NA,5,1,5,4,4,4,5,5,5,4,4,NA,NA,NA,NA,1,2,1,1,1,1,4,4,2,2,5,5,0,NA,1,1,6,NA,24,js_2a
R_78xNpTJabuSXhKR,treatment,NA,3,0,6,3,2,2,6,6,7,4,2,NA,NA,NA,NA,1,2,2,1,2,3,2,2,2,2,6,5,1,NA,0,4,6,NA,35,js_2a
R_40idsPtp9Ir3wwd,treatment,NA,6,0,2,3,3,3,7,7,7,1,2,NA,NA,NA,NA,1,5,2,2,5,4,5,5,5,5,3,4,1,NA,1,1,6,NA,23,js_2a
R_1B7oqPD0sZTdfHn,control,NA,2,0,3,4,4,5,6,6,6,4,6,NA,NA,NA,NA,4,4,4,4,4,4,4,3,4,3,7,7,1,NA,1,1,6,NA,26,js_2a
R_6nX0hEGMsgMZyzb,control,NA,6,1,5,3,3,2,7,7,6,5,6,NA,NA,NA,NA,5,4,2,4,4,4,2,3,4,3,6,6,1,NA,1,2,6,NA,26,js_2a
R_77iautLQ47PMWH3,treatment,NA,3,0,1,4,4,4,6,6,5,3,2,NA,NA,NA,NA,2,3,3,2,5,3,2,2,3,4,5,5,1,NA,1,1,3,NA,44,js_2a
R_06axnsLTNAVeme9,control,NA,6,1,6,4,4,4,6,6,6,4,5,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,5,5,0,NA,0,1,2,NA,21,js_2a
R_8o9mwluLK56BXHT,control,NA,1,0,1,3,2,2,7,7,7,5,4,NA,NA,NA,NA,3,4,4,3,4,4,2,2,1,3,6,5,0,NA,0,1,3,NA,34,js_2a
R_8ArvsOrOudRTdyZ,control,NA,3,0,2,2,2,2,6,6,6,3,2,NA,NA,NA,NA,4,5,5,3,5,5,2,2,3,4,3,4,0,NA,1,1,6,NA,33,js_2a
